src|dst|weight|edge_type
38|31|1.0|meeting-request
38|29|1.0|reply
38|33|1.0|cc-notification
38|590|1.0|forwarded-message
38|37|1.0|direct-email
38|39|1.0|reply
627|333|1.0|direct-email
373|134|1.0|reply
305|131|1.0|cc-notification
64|926|1.0|direct-email
133|333|1.0|cc-notification
710|508|1.0|forwarded-message
255|419|1.0|meeting-request
411|63|1.0|meeting-request
283|131|1.0|meeting-request
822|86|1.0|forwarded-message
333|627|1.0|direct-email
105|199|1.0|meeting-request
573|498|1.0|cc-notification
481|949|1.0|direct-email
281|333|1.0|meeting-request
962|958|1.0|direct-email
931|238|1.0|meeting-request
77|105|1.0|reply
490|419|1.0|meeting-request
169|548|1.0|reply
237|253|1.0|direct-email
333|281|1.0|meeting-request
404|424|1.0|forwarded-message
9|674|1.0|forwarded-message
4|812|1.0|cc-notification
300|101|1.0|cc-notification
546|546|1.0|self-note
424|404|1.0|forwarded-message
896|116|1.0|reply
90|477|1.0|reply
19|360|1.0|meeting-request
558|529|1.0|reply
371|768|1.0|meeting-request
54|949|1.0|forwarded-message
949|305|1.0|meeting-request
325|962|1.0|reply
933|139|1.0|reply
933|429|1.0|reply
933|46|1.0|meeting-request
165|494|1.0|meeting-request
950|158|1.0|forwarded-message
120|333|1.0|forwarded-message
230|333|1.0|forwarded-message
495|748|1.0|forwarded-message
776|918|1.0|meeting-request
253|237|1.0|direct-email
533|186|1.0|meeting-request
305|949|1.0|meeting-request
652|333|1.0|direct-email
2|333|1.0|direct-email
193|55|1.0|forwarded-message
333|230|1.0|forwarded-message
93|40|1.0|forwarded-message
73|950|1.0|forwarded-message
199|917|1.0|cc-notification
199|918|1.0|reply
174|305|1.0|meeting-request
428|592|1.0|direct-email
700|956|1.0|cc-notification
70|431|1.0|cc-notification
956|933|1.0|meeting-request
291|129|1.0|direct-email
459|295|1.0|meeting-request
494|165|1.0|meeting-request
963|159|1.0|reply
107|932|1.0|meeting-request
238|237|1.0|direct-email
387|182|1.0|meeting-request
581|200|1.0|cc-notification
188|21|1.0|meeting-request
200|581|1.0|cc-notification
913|950|1.0|forwarded-message
173|404|1.0|reply
209|963|1.0|reply
736|333|1.0|meeting-request
333|736|1.0|meeting-request
963|926|1.0|meeting-request
963|209|1.0|reply
747|162|1.0|meeting-request
747|166|1.0|forwarded-message
747|301|1.0|forwarded-message
747|494|1.0|cc-notification
747|366|1.0|forwarded-message
747|612|1.0|meeting-request
747|105|1.0|reply
747|615|1.0|reply
747|160|1.0|reply
747|142|1.0|meeting-request
747|249|1.0|cc-notification
237|927|1.0|meeting-request
68|282|1.0|direct-email
282|68|1.0|direct-email
69|715|1.0|meeting-request
23|953|1.0|cc-notification
23|964|1.0|reply
926|963|1.0|meeting-request
243|63|1.0|cc-notification
180|601|1.0|cc-notification
395|368|1.0|forwarded-message
951|525|1.0|cc-notification
249|747|1.0|cc-notification
437|482|1.0|meeting-request
932|283|1.0|direct-email
236|963|1.0|meeting-request
285|209|1.0|meeting-request
377|278|1.0|direct-email
417|367|1.0|meeting-request
832|57|1.0|meeting-request
40|318|1.0|forwarded-message
118|409|1.0|reply
387|381|1.0|forwarded-message
387|118|1.0|direct-email
387|667|1.0|meeting-request
387|384|1.0|cc-notification
387|283|1.0|direct-email
387|42|1.0|meeting-request
387|366|1.0|forwarded-message
387|849|1.0|cc-notification
387|41|1.0|forwarded-message
387|115|1.0|reply
387|150|1.0|reply
108|155|1.0|forwarded-message
811|497|1.0|forwarded-message
811|77|1.0|forwarded-message
447|334|1.0|cc-notification
437|338|1.0|direct-email
592|933|1.0|direct-email
284|642|1.0|cc-notification
118|387|1.0|direct-email
284|255|1.0|meeting-request
167|426|1.0|forwarded-message
546|812|1.0|forwarded-message
44|366|1.0|direct-email
309|615|1.0|meeting-request
546|208|1.0|meeting-request
243|963|1.0|cc-notification
243|615|1.0|forwarded-message
169|753|1.0|reply
568|457|1.0|direct-email
55|3|1.0|forwarded-message
521|615|1.0|cc-notification
936|822|1.0|forwarded-message
936|935|1.0|cc-notification
936|593|1.0|meeting-request
936|776|1.0|reply
936|350|1.0|cc-notification
936|907|1.0|forwarded-message
936|955|1.0|cc-notification
936|706|1.0|reply
936|965|1.0|cc-notification
936|130|1.0|cc-notification
936|168|1.0|meeting-request
936|167|1.0|forwarded-message
936|232|1.0|forwarded-message
936|484|1.0|direct-email
936|204|1.0|direct-email
936|14|1.0|direct-email
936|284|1.0|direct-email
936|206|1.0|reply
936|231|1.0|reply
936|129|1.0|direct-email
21|896|1.0|reply
939|350|1.0|meeting-request
146|85|1.0|cc-notification
963|243|1.0|cc-notification
124|892|1.0|cc-notification
124|300|1.0|meeting-request
124|173|1.0|reply
124|896|1.0|direct-email
833|365|1.0|forwarded-message
173|950|1.0|forwarded-message
931|963|1.0|meeting-request
963|931|1.0|meeting-request
433|431|1.0|meeting-request
13|445|1.0|forwarded-message
445|13|1.0|forwarded-message
404|15|1.0|meeting-request
15|404|1.0|meeting-request
165|753|1.0|forwarded-message
155|108|1.0|forwarded-message
900|914|1.0|meeting-request
282|856|1.0|forwarded-message
129|221|1.0|direct-email
333|153|1.0|cc-notification
333|253|1.0|cc-notification
776|936|1.0|reply
930|236|1.0|cc-notification
930|243|1.0|forwarded-message
820|445|1.0|direct-email
406|406|1.0|self-note
963|142|1.0|direct-email
142|963|1.0|direct-email
168|533|1.0|cc-notification
197|601|1.0|forwarded-message
949|6|1.0|direct-email
498|710|1.0|forwarded-message
378|283|1.0|cc-notification
955|128|1.0|forwarded-message
926|159|1.0|direct-email
926|234|1.0|direct-email
926|158|1.0|meeting-request
926|242|1.0|forwarded-message
87|253|1.0|direct-email
710|498|1.0|forwarded-message
5|511|1.0|cc-notification
5|420|1.0|direct-email
295|106|1.0|cc-notification
116|455|1.0|cc-notification
141|672|1.0|forwarded-message
153|333|1.0|cc-notification
153|249|1.0|reply
153|50|1.0|forwarded-message
153|856|1.0|meeting-request
153|23|1.0|cc-notification
153|393|1.0|cc-notification
153|404|1.0|reply
153|493|1.0|cc-notification
153|83|1.0|cc-notification
153|58|1.0|cc-notification
153|427|1.0|direct-email
153|474|1.0|reply
153|180|1.0|forwarded-message
153|49|1.0|reply
153|424|1.0|reply
153|115|1.0|forwarded-message
153|173|1.0|cc-notification
153|820|1.0|forwarded-message
153|859|1.0|reply
123|165|1.0|forwarded-message
438|900|1.0|forwarded-message
525|951|1.0|cc-notification
615|521|1.0|cc-notification
615|309|1.0|meeting-request
615|963|1.0|forwarded-message
856|950|1.0|cc-notification
21|211|1.0|reply
422|393|1.0|direct-email
393|950|1.0|forwarded-message
420|5|1.0|direct-email
211|21|1.0|reply
947|60|1.0|reply
142|105|1.0|reply
511|5|1.0|cc-notification
106|295|1.0|cc-notification
678|48|1.0|cc-notification
409|945|1.0|meeting-request
48|678|1.0|cc-notification
142|145|1.0|reply
266|950|1.0|cc-notification
296|103|1.0|meeting-request
282|356|1.0|forwarded-message
282|268|1.0|direct-email
963|58|1.0|cc-notification
589|105|1.0|meeting-request
86|747|1.0|forwarded-message
265|957|1.0|reply
206|86|1.0|reply
83|615|1.0|forwarded-message
957|951|1.0|forwarded-message
957|700|1.0|reply
445|79|1.0|meeting-request
951|957|1.0|forwarded-message
105|589|1.0|meeting-request
31|254|1.0|direct-email
951|951|1.0|self-note
211|13|1.0|meeting-request
21|966|1.0|reply
945|327|1.0|reply
963|158|1.0|cc-notification
199|908|1.0|reply
963|236|1.0|meeting-request
212|162|1.0|meeting-request
212|166|1.0|forwarded-message
212|494|1.0|cc-notification
212|431|1.0|forwarded-message
212|422|1.0|meeting-request
212|86|1.0|forwarded-message
212|434|1.0|cc-notification
212|142|1.0|meeting-request
511|342|1.0|forwarded-message
86|212|1.0|forwarded-message
422|212|1.0|meeting-request
86|163|1.0|meeting-request
86|87|1.0|forwarded-message
86|145|1.0|cc-notification
86|153|1.0|meeting-request
86|546|1.0|reply
255|83|1.0|forwarded-message
44|956|1.0|direct-email
44|951|1.0|direct-email
44|359|1.0|forwarded-message
44|213|1.0|reply
44|246|1.0|direct-email
44|765|1.0|meeting-request
44|967|1.0|cc-notification
44|525|1.0|meeting-request
44|672|1.0|cc-notification
44|649|1.0|forwarded-message
44|913|1.0|reply
153|86|1.0|meeting-request
86|572|1.0|forwarded-message
164|137|1.0|cc-notification
145|86|1.0|cc-notification
20|282|1.0|reply
710|710|1.0|self-note
137|164|1.0|cc-notification
445|820|1.0|direct-email
166|212|1.0|forwarded-message
950|913|1.0|forwarded-message
950|58|1.0|forwarded-message
506|107|1.0|forwarded-message
950|856|1.0|cc-notification
154|493|1.0|reply
856|913|1.0|meeting-request
952|952|1.0|self-note
153|166|1.0|meeting-request
153|494|1.0|reply
153|82|1.0|direct-email
55|86|1.0|cc-notification
83|255|1.0|forwarded-message
694|255|1.0|meeting-request
596|301|1.0|reply
362|5|1.0|reply
102|5|1.0|reply
481|5|1.0|cc-notification
260|173|1.0|forwarded-message
301|596|1.0|reply
612|152|1.0|meeting-request
301|747|1.0|forwarded-message
533|67|1.0|direct-email
963|237|1.0|direct-email
86|598|1.0|meeting-request
86|521|1.0|reply
86|42|1.0|forwarded-message
933|269|1.0|reply
290|166|1.0|cc-notification
166|290|1.0|cc-notification
131|949|1.0|direct-email
118|651|1.0|meeting-request
184|311|1.0|direct-email
222|315|1.0|reply
612|272|1.0|meeting-request
87|208|1.0|direct-email
132|87|1.0|meeting-request
131|612|1.0|forwarded-message
173|612|1.0|direct-email
12|420|1.0|reply
87|132|1.0|meeting-request
237|963|1.0|direct-email
356|282|1.0|forwarded-message
37|338|1.0|direct-email
856|612|1.0|forwarded-message
193|57|1.0|direct-email
132|301|1.0|forwarded-message
283|255|1.0|forwarded-message
87|954|1.0|cc-notification
443|33|1.0|cc-notification
443|427|1.0|direct-email
311|184|1.0|direct-email
107|856|1.0|forwarded-message
207|183|1.0|direct-email
913|856|1.0|meeting-request
4|131|1.0|direct-email
859|89|1.0|forwarded-message
366|311|1.0|reply
42|42|1.0|self-note
51|917|1.0|forwarded-message
162|747|1.0|meeting-request
419|113|1.0|reply
856|212|1.0|forwarded-message
28|953|1.0|cc-notification
107|859|1.0|cc-notification
367|113|1.0|direct-email
367|417|1.0|meeting-request
859|107|1.0|cc-notification
493|283|1.0|cc-notification
596|218|1.0|meeting-request
58|155|1.0|forwarded-message
58|601|1.0|meeting-request
137|298|1.0|direct-email
509|189|1.0|forwarded-message
473|256|1.0|meeting-request
525|765|1.0|direct-email
525|967|1.0|reply
525|913|1.0|forwarded-message
86|206|1.0|reply
957|19|1.0|cc-notification
494|212|1.0|cc-notification
856|58|1.0|meeting-request
42|58|1.0|direct-email
133|581|1.0|meeting-request
923|825|1.0|forwarded-message
42|612|1.0|meeting-request
409|776|1.0|direct-email
176|231|1.0|reply
176|413|1.0|meeting-request
176|200|1.0|cc-notification
176|204|1.0|direct-email
176|275|1.0|cc-notification
176|93|1.0|meeting-request
473|44|1.0|reply
473|28|1.0|cc-notification
390|381|1.0|cc-notification
390|376|1.0|cc-notification
390|157|1.0|reply
390|61|1.0|cc-notification
390|392|1.0|reply
390|393|1.0|forwarded-message
390|397|1.0|reply
390|320|1.0|direct-email
390|378|1.0|forwarded-message
390|384|1.0|meeting-request
390|283|1.0|forwarded-message
390|387|1.0|reply
390|388|1.0|forwarded-message
390|250|1.0|direct-email
390|396|1.0|cc-notification
390|368|1.0|forwarded-message
390|104|1.0|meeting-request
390|321|1.0|cc-notification
390|60|1.0|direct-email
390|150|1.0|direct-email
301|132|1.0|forwarded-message
366|234|1.0|direct-email
283|493|1.0|cc-notification
880|6|1.0|cc-notification
184|968|1.0|reply
880|281|1.0|cc-notification
494|27|1.0|cc-notification
723|825|1.0|forwarded-message
311|225|1.0|cc-notification
320|333|1.0|forwarded-message
333|320|1.0|forwarded-message
128|121|1.0|meeting-request
27|494|1.0|cc-notification
473|106|1.0|meeting-request
405|142|1.0|reply
243|950|1.0|forwarded-message
10|121|1.0|cc-notification
914|116|1.0|direct-email
284|472|1.0|cc-notification
470|914|1.0|meeting-request
255|284|1.0|meeting-request
730|468|1.0|forwarded-message
859|131|1.0|direct-email
86|55|1.0|cc-notification
13|390|1.0|forwarded-message
107|70|1.0|reply
232|292|1.0|meeting-request
232|457|1.0|meeting-request
210|963|1.0|forwarded-message
933|15|1.0|forwarded-message
281|880|1.0|cc-notification
86|79|1.0|direct-email
184|969|1.0|forwarded-message
963|86|1.0|meeting-request
65|206|1.0|cc-notification
581|21|1.0|reply
86|210|1.0|cc-notification
86|963|1.0|meeting-request
809|949|1.0|forwarded-message
949|809|1.0|forwarded-message
499|499|1.0|self-note
21|581|1.0|reply
58|921|1.0|meeting-request
318|615|1.0|forwarded-message
615|318|1.0|forwarded-message
242|303|1.0|direct-email
291|232|1.0|forwarded-message
33|443|1.0|cc-notification
232|291|1.0|forwarded-message
820|970|1.0|direct-email
970|820|1.0|direct-email
420|464|1.0|meeting-request
74|152|1.0|cc-notification
152|74|1.0|cc-notification
823|856|1.0|meeting-request
298|137|1.0|direct-email
856|823|1.0|meeting-request
142|160|1.0|reply
499|649|1.0|forwarded-message
6|949|1.0|direct-email
282|411|1.0|forwarded-message
459|223|1.0|reply
282|218|1.0|direct-email
563|373|1.0|cc-notification
249|615|1.0|meeting-request
470|655|1.0|direct-email
859|281|1.0|direct-email
859|243|1.0|reply
859|921|1.0|direct-email
303|242|1.0|direct-email
243|859|1.0|reply
281|859|1.0|direct-email
395|376|1.0|cc-notification
12|362|1.0|meeting-request
405|105|1.0|direct-email
366|856|1.0|reply
107|954|1.0|cc-notification
425|256|1.0|cc-notification
473|113|1.0|cc-notification
473|495|1.0|forwarded-message
473|371|1.0|meeting-request
473|114|1.0|reply
473|14|1.0|reply
494|372|1.0|cc-notification
105|405|1.0|direct-email
252|812|1.0|meeting-request
113|473|1.0|cc-notification
373|812|1.0|direct-email
55|950|1.0|direct-email
240|159|1.0|meeting-request
152|612|1.0|meeting-request
393|107|1.0|direct-email
949|511|1.0|direct-email
971|4|1.0|direct-email
971|804|1.0|direct-email
971|457|1.0|forwarded-message
971|361|1.0|reply
971|188|1.0|meeting-request
509|952|1.0|cc-notification
971|470|1.0|cc-notification
971|406|1.0|reply
971|514|1.0|direct-email
963|930|1.0|forwarded-message
963|235|1.0|forwarded-message
963|244|1.0|reply
971|232|1.0|forwarded-message
971|284|1.0|direct-email
971|488|1.0|meeting-request
971|391|1.0|reply
971|336|1.0|reply
971|582|1.0|forwarded-message
971|179|1.0|direct-email
971|321|1.0|reply
971|466|1.0|reply
845|252|1.0|reply
952|509|1.0|cc-notification
114|473|1.0|reply
187|155|1.0|reply
922|129|1.0|cc-notification
452|649|1.0|cc-notification
957|707|1.0|meeting-request
427|443|1.0|direct-email
954|87|1.0|cc-notification
218|696|1.0|meeting-request
86|531|1.0|reply
13|350|1.0|forwarded-message
963|238|1.0|cc-notification
963|241|1.0|meeting-request
33|615|1.0|forwarded-message
733|923|1.0|cc-notification
238|963|1.0|cc-notification
420|314|1.0|meeting-request
951|359|1.0|direct-email
951|913|1.0|meeting-request
515|290|1.0|direct-email
511|949|1.0|direct-email
655|261|1.0|cc-notification
655|470|1.0|direct-email
213|957|1.0|direct-email
812|373|1.0|direct-email
509|972|1.0|cc-notification
371|105|1.0|cc-notification
481|950|1.0|cc-notification
971|412|1.0|forwarded-message
261|494|1.0|direct-email
442|48|1.0|direct-email
151|86|1.0|reply
412|971|1.0|forwarded-message
971|823|1.0|meeting-request
971|216|1.0|reply
971|332|1.0|forwarded-message
971|700|1.0|cc-notification
971|467|1.0|forwarded-message
448|933|1.0|cc-notification
649|246|1.0|direct-email
957|265|1.0|reply
125|166|1.0|cc-notification
105|371|1.0|cc-notification
615|412|1.0|reply
246|649|1.0|direct-email
240|234|1.0|meeting-request
932|932|1.0|self-note
183|399|1.0|reply
255|283|1.0|forwarded-message
971|554|1.0|direct-email
971|235|1.0|cc-notification
971|893|1.0|meeting-request
971|324|1.0|direct-email
160|162|1.0|reply
971|504|1.0|direct-email
947|321|1.0|forwarded-message
64|918|1.0|reply
971|304|1.0|direct-email
971|114|1.0|direct-email
971|777|1.0|forwarded-message
971|400|1.0|cc-notification
971|416|1.0|reply
812|59|1.0|cc-notification
44|105|1.0|meeting-request
105|44|1.0|meeting-request
40|93|1.0|forwarded-message
971|417|1.0|forwarded-message
971|973|1.0|meeting-request
971|325|1.0|cc-notification
971|360|1.0|cc-notification
971|29|1.0|direct-email
971|627|1.0|forwarded-message
971|566|1.0|reply
971|480|1.0|cc-notification
971|113|1.0|meeting-request
971|47|1.0|forwarded-message
918|974|1.0|reply
859|193|1.0|reply
859|826|1.0|direct-email
63|826|1.0|meeting-request
63|803|1.0|cc-notification
162|389|1.0|cc-notification
971|196|1.0|reply
971|184|1.0|direct-email
971|710|1.0|cc-notification
971|403|1.0|meeting-request
971|10|1.0|cc-notification
971|778|1.0|meeting-request
167|572|1.0|meeting-request
971|699|1.0|direct-email
362|12|1.0|meeting-request
971|108|1.0|meeting-request
971|754|1.0|direct-email
283|253|1.0|cc-notification
283|560|1.0|forwarded-message
971|570|1.0|cc-notification
971|672|1.0|forwarded-message
971|133|1.0|meeting-request
971|569|1.0|direct-email
155|187|1.0|reply
859|546|1.0|direct-email
367|107|1.0|meeting-request
390|308|1.0|forwarded-message
971|277|1.0|forwarded-message
971|444|1.0|direct-email
971|809|1.0|direct-email
83|812|1.0|direct-email
170|188|1.0|forwarded-message
193|6|1.0|meeting-request
572|167|1.0|meeting-request
913|956|1.0|meeting-request
913|967|1.0|direct-email
412|845|1.0|reply
412|281|1.0|forwarded-message
283|234|1.0|reply
129|922|1.0|cc-notification
971|608|1.0|meeting-request
971|423|1.0|meeting-request
914|165|1.0|meeting-request
325|945|1.0|direct-email
971|9|1.0|direct-email
971|812|1.0|forwarded-message
971|799|1.0|direct-email
971|975|1.0|cc-notification
971|190|1.0|cc-notification
971|506|1.0|reply
971|401|1.0|reply
896|287|1.0|forwarded-message
971|540|1.0|cc-notification
971|805|1.0|cc-notification
971|343|1.0|meeting-request
971|26|1.0|reply
971|20|1.0|cc-notification
971|729|1.0|direct-email
971|505|1.0|cc-notification
971|93|1.0|meeting-request
971|679|1.0|direct-email
971|174|1.0|direct-email
131|950|1.0|cc-notification
290|87|1.0|reply
971|747|1.0|forwarded-message
971|8|1.0|meeting-request
971|430|1.0|cc-notification
971|448|1.0|meeting-request
971|740|1.0|cc-notification
971|723|1.0|meeting-request
971|251|1.0|reply
971|452|1.0|forwarded-message
971|307|1.0|forwarded-message
971|844|1.0|direct-email
971|695|1.0|cc-notification
87|21|1.0|forwarded-message
87|419|1.0|cc-notification
484|448|1.0|reply
22|301|1.0|forwarded-message
685|698|1.0|forwarded-message
685|285|1.0|direct-email
685|412|1.0|reply
263|274|1.0|reply
263|121|1.0|meeting-request
957|213|1.0|direct-email
6|193|1.0|meeting-request
820|974|1.0|meeting-request
937|125|1.0|reply
133|337|1.0|direct-email
133|25|1.0|forwarded-message
133|361|1.0|meeting-request
133|27|1.0|direct-email
133|417|1.0|direct-email
133|443|1.0|cc-notification
133|116|1.0|meeting-request
133|261|1.0|meeting-request
133|482|1.0|direct-email
133|336|1.0|meeting-request
133|136|1.0|meeting-request
133|39|1.0|reply
133|171|1.0|meeting-request
133|135|1.0|forwarded-message
133|545|1.0|forwarded-message
900|128|1.0|forwarded-message
128|900|1.0|forwarded-message
459|17|1.0|cc-notification
333|976|1.0|meeting-request
366|131|1.0|reply
186|31|1.0|reply
274|139|1.0|forwarded-message
270|183|1.0|forwarded-message
820|749|1.0|meeting-request
118|21|1.0|meeting-request
301|22|1.0|forwarded-message
115|422|1.0|reply
375|211|1.0|cc-notification
777|134|1.0|cc-notification
7|324|1.0|cc-notification
131|252|1.0|forwarded-message
131|859|1.0|direct-email
366|230|1.0|cc-notification
272|334|1.0|cc-notification
951|360|1.0|cc-notification
366|596|1.0|reply
44|526|1.0|direct-email
211|375|1.0|cc-notification
954|518|1.0|reply
914|115|1.0|meeting-request
210|105|1.0|direct-email
21|118|1.0|meeting-request
230|283|1.0|forwarded-message
230|366|1.0|cc-notification
142|222|1.0|meeting-request
492|107|1.0|meeting-request
281|183|1.0|meeting-request
459|329|1.0|forwarded-message
243|87|1.0|direct-email
57|126|1.0|forwarded-message
177|546|1.0|forwarded-message
375|301|1.0|cc-notification
596|366|1.0|reply
249|3|1.0|reply
930|963|1.0|forwarded-message
497|581|1.0|forwarded-message
526|44|1.0|direct-email
508|480|1.0|forwarded-message
105|346|1.0|cc-notification
301|169|1.0|direct-email
579|273|1.0|reply
346|105|1.0|cc-notification
209|977|1.0|cc-notification
183|281|1.0|meeting-request
158|963|1.0|cc-notification
509|671|1.0|direct-email
47|318|1.0|direct-email
367|75|1.0|reply
252|5|1.0|reply
252|518|1.0|direct-email
166|536|1.0|reply
455|165|1.0|direct-email
455|119|1.0|meeting-request
455|114|1.0|meeting-request
494|152|1.0|cc-notification
455|816|1.0|cc-notification
455|136|1.0|cc-notification
292|232|1.0|meeting-request
455|35|1.0|direct-email
252|826|1.0|forwarded-message
509|160|1.0|meeting-request
963|546|1.0|meeting-request
19|452|1.0|cc-notification
546|963|1.0|meeting-request
131|422|1.0|forwarded-message
253|418|1.0|cc-notification
253|184|1.0|reply
422|131|1.0|forwarded-message
3|971|1.0|meeting-request
422|950|1.0|reply
118|132|1.0|direct-email
305|880|1.0|direct-email
231|201|1.0|reply
11|661|1.0|reply
812|83|1.0|direct-email
914|470|1.0|meeting-request
11|358|1.0|meeting-request
131|55|1.0|cc-notification
11|506|1.0|reply
812|282|1.0|meeting-request
11|496|1.0|reply
496|11|1.0|reply
847|547|1.0|meeting-request
880|305|1.0|direct-email
282|812|1.0|meeting-request
115|978|1.0|forwarded-message
121|859|1.0|direct-email
86|105|1.0|cc-notification
86|533|1.0|meeting-request
105|86|1.0|cc-notification
405|548|1.0|forwarded-message
547|847|1.0|meeting-request
295|313|1.0|forwarded-message
171|23|1.0|meeting-request
23|171|1.0|meeting-request
859|121|1.0|direct-email
513|490|1.0|forwarded-message
11|804|1.0|direct-email
318|725|1.0|forwarded-message
932|107|1.0|meeting-request
547|133|1.0|direct-email
133|547|1.0|direct-email
86|251|1.0|reply
177|479|1.0|cc-notification
655|28|1.0|forwarded-message
484|86|1.0|direct-email
484|64|1.0|forwarded-message
204|581|1.0|direct-email
509|13|1.0|reply
222|256|1.0|forwarded-message
222|20|1.0|reply
126|57|1.0|forwarded-message
509|710|1.0|meeting-request
379|384|1.0|forwarded-message
435|519|1.0|meeting-request
237|926|1.0|forwarded-message
820|42|1.0|reply
86|484|1.0|direct-email
222|21|1.0|forwarded-message
19|957|1.0|cc-notification
371|170|1.0|cc-notification
371|169|1.0|direct-email
494|509|1.0|forwarded-message
498|777|1.0|direct-email
246|44|1.0|direct-email
13|509|1.0|reply
409|47|1.0|cc-notification
409|357|1.0|cc-notification
409|23|1.0|reply
75|339|1.0|meeting-request
919|847|1.0|cc-notification
246|499|1.0|direct-email
292|486|1.0|forwarded-message
919|455|1.0|meeting-request
896|710|1.0|cc-notification
776|593|1.0|meeting-request
932|338|1.0|direct-email
963|612|1.0|direct-email
301|93|1.0|meeting-request
86|822|1.0|forwarded-message
170|371|1.0|cc-notification
253|212|1.0|direct-email
68|107|1.0|direct-email
474|212|1.0|cc-notification
131|305|1.0|cc-notification
612|212|1.0|meeting-request
608|232|1.0|direct-email
608|804|1.0|reply
608|498|1.0|cc-notification
154|474|1.0|forwarded-message
215|121|1.0|cc-notification
4|971|1.0|direct-email
114|87|1.0|cc-notification
953|301|1.0|meeting-request
140|301|1.0|cc-notification
121|215|1.0|cc-notification
29|964|1.0|forwarded-message
93|301|1.0|meeting-request
242|599|1.0|cc-notification
947|181|1.0|forwarded-message
234|963|1.0|reply
215|114|1.0|meeting-request
215|81|1.0|cc-notification
974|87|1.0|cc-notification
87|974|1.0|cc-notification
971|2|1.0|forwarded-message
430|65|1.0|direct-email
211|45|1.0|cc-notification
21|365|1.0|cc-notification
963|242|1.0|direct-email
223|468|1.0|cc-notification
162|468|1.0|direct-email
2|971|1.0|forwarded-message
458|604|1.0|reply
139|76|1.0|direct-email
320|380|1.0|direct-email
320|947|1.0|reply
320|396|1.0|cc-notification
922|340|1.0|reply
188|170|1.0|forwarded-message
287|162|1.0|meeting-request
212|453|1.0|direct-email
212|17|1.0|meeting-request
321|177|1.0|forwarded-message
333|932|1.0|direct-email
710|896|1.0|cc-notification
710|509|1.0|meeting-request
42|280|1.0|reply
42|19|1.0|cc-notification
212|253|1.0|direct-email
222|107|1.0|meeting-request
160|205|1.0|direct-email
249|252|1.0|cc-notification
249|286|1.0|direct-email
249|859|1.0|forwarded-message
979|979|1.0|self-note
494|690|1.0|meeting-request
218|297|1.0|direct-email
218|872|1.0|direct-email
218|219|1.0|reply
963|210|1.0|forwarded-message
963|927|1.0|direct-email
963|240|1.0|forwarded-message
963|234|1.0|reply
339|818|1.0|reply
177|321|1.0|forwarded-message
26|26|1.0|self-note
756|533|1.0|meeting-request
333|105|1.0|forwarded-message
280|42|1.0|reply
244|963|1.0|reply
107|963|1.0|direct-email
495|360|1.0|direct-email
107|690|1.0|reply
494|417|1.0|cc-notification
23|950|1.0|forwarded-message
417|494|1.0|cc-notification
281|932|1.0|forwarded-message
211|153|1.0|meeting-request
80|395|1.0|direct-email
506|11|1.0|reply
86|932|1.0|forwarded-message
13|371|1.0|meeting-request
19|42|1.0|cc-notification
84|323|1.0|reply
546|856|1.0|reply
105|333|1.0|forwarded-message
957|12|1.0|meeting-request
329|190|1.0|meeting-request
976|114|1.0|direct-email
529|213|1.0|reply
979|1|1.0|direct-email
979|106|1.0|direct-email
979|170|1.0|meeting-request
979|316|1.0|direct-email
225|460|1.0|direct-email
65|92|1.0|reply
822|936|1.0|forwarded-message
92|65|1.0|reply
509|540|1.0|meeting-request
822|822|1.0|self-note
599|209|1.0|forwarded-message
599|931|1.0|direct-email
195|252|1.0|reply
195|859|1.0|meeting-request
540|509|1.0|meeting-request
540|952|1.0|reply
518|21|1.0|meeting-request
22|155|1.0|reply
155|22|1.0|reply
976|333|1.0|meeting-request
976|361|1.0|reply
976|113|1.0|meeting-request
976|417|1.0|forwarded-message
976|443|1.0|meeting-request
976|263|1.0|meeting-request
976|444|1.0|direct-email
976|318|1.0|meeting-request
976|442|1.0|forwarded-message
976|919|1.0|direct-email
976|547|1.0|forwarded-message
976|423|1.0|meeting-request
976|245|1.0|cc-notification
976|47|1.0|forwarded-message
976|76|1.0|reply
976|48|1.0|meeting-request
976|485|1.0|cc-notification
976|171|1.0|reply
933|929|1.0|reply
933|592|1.0|direct-email
933|446|1.0|meeting-request
933|447|1.0|direct-email
933|334|1.0|reply
223|218|1.0|cc-notification
114|919|1.0|forwarded-message
114|976|1.0|direct-email
83|642|1.0|direct-email
154|17|1.0|cc-notification
409|140|1.0|meeting-request
409|39|1.0|forwarded-message
252|195|1.0|reply
371|13|1.0|meeting-request
358|11|1.0|meeting-request
427|950|1.0|reply
113|976|1.0|meeting-request
572|939|1.0|cc-notification
48|27|1.0|direct-email
54|174|1.0|forwarded-message
33|27|1.0|direct-email
174|54|1.0|forwarded-message
301|35|1.0|cc-notification
76|139|1.0|direct-email
222|301|1.0|forwarded-message
856|83|1.0|meeting-request
810|222|1.0|reply
939|572|1.0|cc-notification
932|281|1.0|forwarded-message
11|956|1.0|reply
358|699|1.0|reply
358|501|1.0|meeting-request
932|98|1.0|direct-email
914|900|1.0|meeting-request
282|588|1.0|direct-email
86|236|1.0|reply
546|82|1.0|forwarded-message
395|80|1.0|direct-email
498|956|1.0|meeting-request
498|967|1.0|direct-email
723|723|1.0|self-note
446|301|1.0|reply
952|540|1.0|reply
